timestamp,tram_id,station_id,passenger_load,weather,incident_flag,delay_minutes
2026-01-23 12:44:00,TR008,Agdal,85,rain,0,2.14
2026-01-23 18:16:00,TR005,Maarif,244,clear,0,3.25
2026-01-23 21:51:00,TR004,Racine,78,clear,0,0.92
2026-01-23 15:52:00,TR002,Place Mohammed V,92,clear,0,0.62
2026-01-23 14:41:00,TR006,Agdal,128,rain,0,2.01
2026-01-23 21:28:00,TR004,Place Mohammed V,93,clear,1,7.87
2026-01-23 11:54:00,TR007,Racine,132,rain,0,1.36
2026-01-23 07:08:00,TR002,Bourgogne,188,clear,0,1.67
2026-01-23 21:31:00,TR010,Racine,114,clear,0,1.73
2026-01-23 13:12:00,TR004,Sidi Maarouf,116,clear,0,2.15
2026-01-23 17:57:00,TR001,Massira,237,rain,0,5.02
2026-01-23 10:35:00,TR005,Hassan II,83,clear,0,2.16
2026-01-23 18:07:00,TR008,Hassan II,88,clear,0,2.06
2026-01-23 15:12:00,TR002,Maarif,77,clear,0,1.59
2026-01-23 10:13:00,TR005,Place Mohammed V,125,clear,0,0.7
2026-01-23 16:38:00,TR004,Bourgogne,118,clear,0,1.94
2026-01-23 10:16:00,TR007,Agdal,120,clear,0,1.46
2026-01-23 19:06:00,TR002,Place Mohammed V,92,clear,0,1.9
2026-01-23 10:25:00,TR001,Agdal,74,clear,0,1.28
2026-01-23 13:47:00,TR007,Maarif,148,rain,0,1.0
2026-01-23 05:07:00,TR010,Hassan II,78,clear,0,1.92
2026-01-23 21:26:00,TR004,Massira,94,rain,0,2.8
2026-01-23 08:30:00,TR009,Hassan II,249,clear,1,11.6
2026-01-23 16:05:00,TR009,Agdal,91,rain,0,1.71
2026-01-23 10:27:00,TR003,Hassan II,108,clear,0,1.15
2026-01-23 15:00:00,TR003,Agdal,103,clear,0,2.08
2026-01-23 12:08:00,TR001,Sidi Maarouf,72,clear,0,2.03
2026-01-23 16:59:00,TR003,Bourgogne,79,rain,0,1.94
2026-01-23 14:35:00,TR008,Sidi Maarouf,87,clear,0,1.18
2026-01-23 17:21:00,TR001,Maarif,268,clear,0,3.91
2026-01-23 17:09:00,TR005,Sidi Maarouf,53,clear,0,2.81
2026-01-23 11:16:00,TR008,Racine,67,clear,0,2.01
2026-01-23 10:03:00,TR003,Agdal,95,rain,0,3.34
2026-01-23 14:58:00,TR004,Maarif,139,clear,0,1.3
2026-01-23 05:32:00,TR008,Place Mohammed V,123,rain,1,9.06
2026-01-23 12:01:00,TR004,Massira,86,rain,0,2.0
2026-01-23 15:04:00,TR010,Racine,137,clear,0,2.12
2026-01-23 12:12:00,TR009,Agdal,58,clear,0,1.79
2026-01-23 19:49:00,TR005,Place Mohammed V,64,clear,0,1.72
2026-01-23 20:03:00,TR003,Agdal,57,rain,0,1.88
2026-01-23 05:08:00,TR004,Place Mohammed V,109,clear,0,0.18
2026-01-23 20:36:00,TR010,Maarif,85,clear,1,10.6
2026-01-23 07:58:00,TR009,Bourgogne,105,clear,0,2.52
2026-01-23 20:03:00,TR001,Bourgogne,55,clear,0,1.47
2026-01-23 18:32:00,TR005,Massira,163,clear,0,3.71
2026-01-23 11:13:00,TR007,Place Mohammed V,94,clear,0,1.0
2026-01-23 16:38:00,TR003,Place Mohammed V,82,rain,0,1.8
2026-01-23 13:59:00,TR003,Place Mohammed V,84,clear,0,1.71
2026-01-23 06:04:00,TR007,Massira,55,clear,0,0.19
2026-01-23 18:32:00,TR002,Agdal,221,clear,0,3.44
2026-01-23 15:48:00,TR008,Sidi Maarouf,106,rain,0,2.07
2026-01-23 20:36:00,TR007,Hassan II,115,clear,0,2.72
2026-01-23 17:50:00,TR006,Bourgogne,296,clear,0,3.26
2026-01-23 13:10:00,TR003,Hassan II,147,rain,0,2.04
2026-01-23 13:00:00,TR003,Sidi Maarouf,83,clear,0,0.94
2026-01-23 09:46:00,TR006,Bourgogne,59,clear,0,0.49
2026-01-23 07:33:00,TR008,Agdal,181,clear,0,3.59
2026-01-23 20:37:00,TR005,Hassan II,123,clear,0,1.75
2026-01-23 13:04:00,TR003,Maarif,91,rain,0,1.63
2026-01-23 07:58:00,TR008,Massira,246,rain,0,4.78
2026-01-23 19:30:00,TR002,Bourgogne,141,clear,0,1.16
2026-01-23 07:23:00,TR006,Place Mohammed V,177,rain,0,2.51
2026-01-23 12:46:00,TR009,Sidi Maarouf,98,clear,0,1.35
2026-01-23 14:05:00,TR004,Bourgogne,85,clear,0,1.27
2026-01-23 10:30:00,TR007,Maarif,75,clear,0,1.49
2026-01-23 20:04:00,TR005,Place Mohammed V,50,clear,0,1.43
2026-01-23 09:42:00,TR006,Sidi Maarouf,50,clear,0,0.94
2026-01-23 11:22:00,TR010,Racine,130,clear,0,1.3
2026-01-23 11:54:00,TR003,Sidi Maarouf,144,rain,0,2.09
2026-01-23 09:06:00,TR002,Place Mohammed V,57,clear,0,1.04
2026-01-23 14:05:00,TR009,Massira,111,clear,0,1.32
2026-01-23 10:09:00,TR007,Racine,51,clear,0,1.32
2026-01-23 09:50:00,TR008,Hassan II,65,rain,0,1.99
2026-01-23 21:38:00,TR007,Hassan II,138,clear,0,1.16
2026-01-23 09:24:00,TR003,Hassan II,149,clear,0,1.78
2026-01-23 05:58:00,TR001,Hassan II,81,clear,0,1.85
2026-01-23 12:51:00,TR007,Place Mohammed V,105,clear,0,2.33
2026-01-23 17:41:00,TR007,Maarif,147,clear,1,9.95
2026-01-23 05:51:00,TR010,Hassan II,78,clear,0,1.83
2026-01-23 13:55:00,TR004,Maarif,96,clear,0,1.22
2026-01-23 07:05:00,TR009,Place Mohammed V,206,clear,0,3.47
2026-01-23 14:28:00,TR002,Sidi Maarouf,93,clear,0,1.98
2026-01-23 08:38:00,TR001,Agdal,70,rain,0,4.18
2026-01-23 16:32:00,TR010,Agdal,120,clear,0,1.53
2026-01-23 13:04:00,TR004,Bourgogne,61,rain,0,1.7
2026-01-23 13:54:00,TR005,Maarif,75,clear,0,1.71
2026-01-23 19:07:00,TR010,Agdal,136,clear,0,2.29
2026-01-23 14:42:00,TR003,Racine,52,rain,0,2.14
2026-01-23 22:13:00,TR007,Hassan II,120,rain,0,1.41
2026-01-23 14:33:00,TR001,Sidi Maarouf,76,clear,0,1.66
2026-01-23 12:23:00,TR002,Sidi Maarouf,71,clear,0,1.73
2026-01-23 19:48:00,TR005,Agdal,111,rain,0,2.55
2026-01-23 16:34:00,TR001,Massira,78,clear,0,1.26
2026-01-23 17:14:00,TR005,Maarif,181,rain,0,3.19
2026-01-23 21:27:00,TR008,Agdal,68,clear,0,0.95
2026-01-23 09:32:00,TR001,Racine,82,clear,0,1.94
2026-01-23 22:49:00,TR003,Sidi Maarouf,95,clear,0,1.32
2026-01-23 07:27:00,TR009,Place Mohammed V,129,clear,0,3.51
2026-01-23 21:02:00,TR010,Hassan II,101,clear,0,2.11
2026-01-23 19:53:00,TR001,Racine,147,clear,0,1.73
2026-01-23 18:10:00,TR004,Racine,130,rain,0,3.64
2026-01-23 08:57:00,TR003,Place Mohammed V,183,clear,0,2.34
2026-01-23 22:22:00,TR002,Place Mohammed V,55,clear,0,1.38
2026-01-23 22:12:00,TR005,Sidi Maarouf,64,clear,0,1.16
2026-01-23 19:52:00,TR010,Racine,84,clear,0,1.03
2026-01-23 21:02:00,TR007,Maarif,111,rain,0,2.5
2026-01-23 19:09:00,TR007,Hassan II,118,clear,0,1.08
2026-01-23 15:35:00,TR003,Sidi Maarouf,102,clear,0,1.79
2026-01-23 21:20:00,TR008,Bourgogne,135,clear,0,0.47
2026-01-23 11:17:00,TR006,Hassan II,55,clear,0,1.51
2026-01-23 18:20:00,TR008,Massira,236,rain,0,5.0
2026-01-23 05:24:00,TR010,Sidi Maarouf,124,rain,0,2.13
2026-01-23 16:26:00,TR008,Maarif,82,clear,0,1.31
2026-01-23 12:15:00,TR002,Hassan II,98,rain,1,11.98
2026-01-23 20:53:00,TR008,Sidi Maarouf,72,clear,0,1.41
2026-01-23 22:16:00,TR009,Racine,132,clear,0,1.07
2026-01-23 13:04:00,TR010,Racine,135,clear,0,2.03
2026-01-23 19:04:00,TR007,Agdal,90,clear,0,1.34
2026-01-23 16:49:00,TR010,Place Mohammed V,114,clear,0,0.69
2026-01-23 09:14:00,TR001,Racine,117,rain,0,2.04
2026-01-23 13:43:00,TR010,Hassan II,118,rain,0,2.11
2026-01-23 22:45:00,TR002,Place Mohammed V,87,clear,0,1.58
2026-01-23 16:17:00,TR008,Bourgogne,64,clear,0,1.01
2026-01-23 06:40:00,TR004,Sidi Maarouf,116,clear,0,0.96
2026-01-23 12:08:00,TR003,Maarif,99,clear,0,1.43
2026-01-23 19:15:00,TR010,Racine,84,clear,0,1.34
2026-01-23 18:55:00,TR010,Agdal,248,clear,0,3.85
2026-01-23 12:53:00,TR008,Maarif,129,clear,0,1.32
2026-01-23 19:13:00,TR004,Sidi Maarouf,98,clear,0,1.81
2026-01-23 13:47:00,TR010,Place Mohammed V,86,clear,0,1.69
2026-01-23 11:59:00,TR005,Place Mohammed V,149,clear,1,10.5
2026-01-23 11:33:00,TR007,Maarif,59,clear,1,6.42
2026-01-23 06:08:00,TR008,Bourgogne,107,clear,0,0.85
2026-01-23 08:40:00,TR003,Hassan II,92,clear,0,3.67
2026-01-23 06:31:00,TR010,Maarif,129,rain,0,1.33
2026-01-23 08:56:00,TR005,Maarif,180,rain,0,3.21
2026-01-23 11:12:00,TR008,Maarif,126,clear,0,1.79
2026-01-23 09:42:00,TR008,Sidi Maarouf,96,clear,0,1.58
2026-01-23 12:03:00,TR003,Maarif,94,clear,0,1.46
2026-01-23 13:48:00,TR008,Maarif,79,rain,0,2.13
2026-01-23 18:14:00,TR001,Agdal,260,clear,0,3.99
2026-01-23 22:30:00,TR010,Place Mohammed V,141,rain,0,1.83
2026-01-23 22:41:00,TR002,Place Mohammed V,108,clear,0,1.88
2026-01-23 18:35:00,TR004,Bourgogne,197,clear,0,2.55
2026-01-23 07:57:00,TR008,Hassan II,91,clear,1,9.92
2026-01-23 13:22:00,TR010,Sidi Maarouf,83,clear,0,0.44
2026-01-23 13:34:00,TR010,Place Mohammed V,135,clear,0,1.49
2026-01-23 22:55:00,TR001,Place Mohammed V,55,rain,0,1.82
2026-01-23 07:31:00,TR009,Place Mohammed V,236,clear,0,4.24
2026-01-23 16:06:00,TR003,Racine,55,clear,0,1.01
2026-01-23 07:50:00,TR003,Maarif,267,clear,0,3.83
2026-01-23 21:09:00,TR008,Agdal,146,clear,0,1.65
2026-01-23 08:03:00,TR003,Maarif,187,clear,0,1.72
2026-01-23 16:50:00,TR009,Hassan II,88,rain,0,2.16
2026-01-23 11:08:00,TR007,Place Mohammed V,142,clear,0,1.9
2026-01-23 12:58:00,TR005,Hassan II,113,clear,0,1.19
2026-01-23 16:20:00,TR002,Massira,129,clear,0,1.58
2026-01-23 07:07:00,TR008,Maarif,56,clear,0,2.79
2026-01-23 07:33:00,TR006,Racine,97,clear,0,3.12
2026-01-23 06:36:00,TR003,Sidi Maarouf,107,clear,0,0.82
2026-01-23 10:37:00,TR007,Sidi Maarouf,114,clear,0,1.92
2026-01-23 20:59:00,TR006,Place Mohammed V,123,clear,0,1.12
2026-01-23 05:48:00,TR006,Hassan II,119,rain,1,11.47
2026-01-23 09:30:00,TR010,Hassan II,65,clear,0,1.77
2026-01-23 07:34:00,TR004,Maarif,215,clear,0,3.33
2026-01-23 09:07:00,TR007,Maarif,69,clear,0,0.49
2026-01-23 19:45:00,TR002,Hassan II,86,clear,0,1.55
2026-01-23 21:27:00,TR005,Sidi Maarouf,141,clear,0,1.2
2026-01-23 18:53:00,TR010,Sidi Maarouf,74,rain,0,3.41
2026-01-23 18:45:00,TR009,Massira,299,clear,0,3.29
2026-01-23 06:56:00,TR006,Agdal,143,clear,0,1.15
2026-01-23 09:02:00,TR010,Racine,103,rain,0,2.54
2026-01-23 11:36:00,TR002,Racine,59,clear,1,7.72
2026-01-23 09:35:00,TR001,Racine,85,clear,0,2.13
2026-01-23 14:54:00,TR008,Agdal,114,clear,0,2.34
2026-01-23 12:13:00,TR005,Hassan II,129,clear,0,1.33
2026-01-23 16:10:00,TR005,Hassan II,122,clear,0,2.47
2026-01-23 08:30:00,TR010,Sidi Maarouf,172,rain,0,3.23
2026-01-23 05:31:00,TR007,Sidi Maarouf,123,rain,1,9.89
2026-01-23 20:20:00,TR002,Maarif,64,clear,0,0.83
2026-01-23 06:14:00,TR004,Sidi Maarouf,63,rain,0,2.61
2026-01-23 22:55:00,TR004,Racine,86,clear,0,1.58
2026-01-23 14:38:00,TR005,Hassan II,79,clear,0,1.17
2026-01-23 17:22:00,TR009,Maarif,93,clear,0,2.29
2026-01-23 05:46:00,TR002,Bourgogne,51,clear,0,1.13
2026-01-23 19:45:00,TR010,Bourgogne,104,clear,0,1.49
2026-01-23 18:29:00,TR009,Bourgogne,253,clear,0,3.12
2026-01-23 13:10:00,TR005,Sidi Maarouf,79,clear,0,2.42
2026-01-23 10:27:00,TR009,Agdal,132,clear,0,0.91
2026-01-23 11:06:00,TR002,Massira,65,rain,0,3.34
2026-01-23 07:12:00,TR008,Hassan II,71,clear,0,2.37
2026-01-23 20:28:00,TR002,Bourgogne,75,clear,0,1.53
2026-01-23 15:57:00,TR002,Massira,76,clear,0,1.84
2026-01-23 20:43:00,TR006,Sidi Maarouf,120,clear,0,1.24
2026-01-23 19:57:00,TR005,Maarif,74,rain,0,2.48
2026-01-23 15:14:00,TR010,Sidi Maarouf,122,clear,0,0.19
2026-01-23 17:01:00,TR009,Agdal,61,clear,0,3.44
2026-01-23 18:47:00,TR007,Bourgogne,144,clear,0,2.35
2026-01-23 13:25:00,TR010,Maarif,127,clear,0,1.66
2026-01-23 11:18:00,TR002,Agdal,119,clear,0,1.06
2026-01-23 21:01:00,TR001,Place Mohammed V,95,rain,0,2.24
2026-01-23 06:54:00,TR003,Sidi Maarouf,141,clear,0,1.48
2026-01-23 16:31:00,TR009,Maarif,94,rain,0,2.47
2026-01-23 18:38:00,TR009,Racine,54,rain,0,3.91
2026-01-23 16:36:00,TR009,Racine,96,clear,0,1.81
2026-01-23 14:10:00,TR008,Sidi Maarouf,138,clear,0,1.7
2026-01-23 16:29:00,TR008,Hassan II,126,rain,0,1.9
2026-01-23 13:35:00,TR005,Hassan II,139,clear,0,1.64
2026-01-23 12:12:00,TR003,Maarif,82,rain,0,2.52
2026-01-23 18:20:00,TR004,Place Mohammed V,280,clear,0,3.71
2026-01-23 14:55:00,TR006,Sidi Maarouf,74,clear,0,1.44
2026-01-23 21:57:00,TR010,Bourgogne,65,clear,0,1.63
2026-01-23 18:28:00,TR001,Racine,183,clear,0,3.03
2026-01-23 18:32:00,TR006,Agdal,275,clear,0,3.23
2026-01-23 15:17:00,TR009,Sidi Maarouf,145,clear,0,1.84
2026-01-23 20:15:00,TR002,Maarif,103,clear,0,1.4
2026-01-23 21:38:00,TR005,Massira,149,clear,0,2.37
2026-01-23 09:30:00,TR005,Place Mohammed V,53,clear,0,1.96
2026-01-23 12:18:00,TR010,Sidi Maarouf,99,clear,0,1.01
2026-01-23 22:18:00,TR007,Massira,132,clear,0,1.76
2026-01-23 13:40:00,TR004,Place Mohammed V,84,clear,0,1.57
2026-01-23 17:49:00,TR001,Sidi Maarouf,192,clear,0,2.44
2026-01-23 21:45:00,TR007,Hassan II,119,clear,0,1.72
2026-01-23 16:07:00,TR008,Maarif,120,clear,0,1.1
2026-01-23 12:45:00,TR006,Place Mohammed V,141,clear,0,1.37
2026-01-23 16:26:00,TR004,Maarif,75,clear,0,1.02
2026-01-23 17:33:00,TR008,Sidi Maarouf,279,rain,0,5.07
2026-01-23 11:19:00,TR005,Place Mohammed V,60,clear,0,0.57
2026-01-23 13:40:00,TR007,Place Mohammed V,97,clear,0,1.56
2026-01-23 09:43:00,TR007,Sidi Maarouf,134,clear,1,10.48
2026-01-23 17:49:00,TR003,Bourgogne,253,rain,0,4.89
2026-01-23 08:55:00,TR002,Maarif,232,rain,0,3.7
2026-01-23 08:54:00,TR001,Agdal,293,clear,0,3.6
2026-01-23 12:16:00,TR009,Maarif,103,rain,0,2.73
2026-01-23 16:14:00,TR007,Bourgogne,98,clear,0,1.33
2026-01-23 10:07:00,TR002,Racine,129,clear,0,1.5
2026-01-23 06:54:00,TR001,Hassan II,62,clear,0,1.44
2026-01-23 07:43:00,TR010,Sidi Maarouf,88,clear,0,2.98
2026-01-23 21:55:00,TR008,Sidi Maarouf,84,clear,0,1.34
2026-01-23 21:58:00,TR007,Massira,61,clear,0,2.11
2026-01-23 12:18:00,TR007,Hassan II,85,rain,0,3.29
2026-01-23 10:56:00,TR002,Sidi Maarouf,122,clear,0,1.85
2026-01-23 11:02:00,TR009,Maarif,103,clear,0,2.59
2026-01-23 21:16:00,TR003,Place Mohammed V,101,rain,0,1.86
2026-01-23 19:40:00,TR010,Place Mohammed V,113,rain,0,2.04
2026-01-23 13:22:00,TR006,Hassan II,66,clear,0,1.87
2026-01-23 08:45:00,TR009,Place Mohammed V,279,clear,0,3.34
2026-01-23 11:33:00,TR009,Sidi Maarouf,105,clear,0,2.23
2026-01-23 21:15:00,TR006,Bourgogne,103,clear,0,1.98
2026-01-23 19:49:00,TR006,Racine,111,clear,0,2.66
2026-01-23 22:47:00,TR006,Bourgogne,79,rain,0,1.82
2026-01-23 13:08:00,TR001,Sidi Maarouf,111,clear,0,1.53
2026-01-23 14:53:00,TR001,Agdal,102,clear,0,1.48
2026-01-23 18:58:00,TR002,Bourgogne,159,clear,0,2.0
2026-01-23 10:26:00,TR005,Hassan II,146,rain,0,2.25
2026-01-23 08:48:00,TR004,Racine,216,clear,0,3.57
2026-01-23 13:46:00,TR002,Maarif,106,clear,0,1.82
2026-01-23 08:48:00,TR007,Agdal,243,clear,0,3.39
2026-01-23 19:34:00,TR006,Maarif,115,clear,0,1.48
2026-01-23 06:31:00,TR009,Racine,60,clear,0,0.62
2026-01-23 12:54:00,TR004,Racine,66,clear,0,1.0
2026-01-23 15:00:00,TR007,Bourgogne,75,clear,0,1.22
2026-01-23 09:34:00,TR008,Agdal,146,rain,0,0.76
2026-01-23 11:16:00,TR001,Maarif,127,clear,0,1.54
2026-01-23 11:40:00,TR001,Agdal,89,clear,0,2.08
2026-01-23 08:35:00,TR009,Place Mohammed V,253,clear,0,3.45
2026-01-23 19:32:00,TR010,Racine,137,clear,0,1.18
2026-01-23 10:01:00,TR006,Massira,85,clear,0,1.01
2026-01-23 10:13:00,TR010,Massira,105,clear,0,1.1
2026-01-23 22:59:00,TR002,Maarif,112,clear,0,1.58
2026-01-23 14:53:00,TR010,Maarif,137,clear,0,0.91
2026-01-23 12:50:00,TR010,Massira,70,rain,0,2.24
2026-01-23 05:23:00,TR006,Sidi Maarouf,109,clear,0,0.83
2026-01-23 19:08:00,TR010,Massira,107,clear,0,1.86
2026-01-23 18:19:00,TR003,Place Mohammed V,219,clear,0,4.26
2026-01-23 06:49:00,TR002,Bourgogne,98,rain,0,1.94
2026-01-23 07:29:00,TR003,Hassan II,195,rain,0,2.99
2026-01-23 07:44:00,TR007,Agdal,174,clear,0,2.62
2026-01-23 16:39:00,TR008,Racine,131,clear,0,1.72
2026-01-23 14:04:00,TR009,Place Mohammed V,107,clear,0,1.03
2026-01-23 16:39:00,TR009,Maarif,64,rain,0,2.22
2026-01-23 22:12:00,TR007,Racine,109,clear,0,0.99
2026-01-23 05:13:00,TR006,Hassan II,85,clear,0,1.13
2026-01-23 15:38:00,TR004,Place Mohammed V,131,clear,0,1.33
2026-01-23 06:44:00,TR001,Hassan II,83,rain,0,2.84
2026-01-23 13:59:00,TR006,Agdal,144,rain,0,2.3
2026-01-23 06:38:00,TR001,Massira,110,clear,0,1.26
2026-01-23 22:23:00,TR005,Bourgogne,97,clear,0,2.29
2026-01-23 18:21:00,TR004,Massira,92,rain,0,2.87
2026-01-23 07:26:00,TR001,Place Mohammed V,288,clear,0,3.72
2026-01-23 19:37:00,TR004,Bourgogne,80,clear,0,1.15
2026-01-23 12:56:00,TR010,Agdal,124,clear,1,9.73
2026-01-23 16:20:00,TR007,Bourgogne,149,clear,0,1.65
2026-01-23 20:49:00,TR003,Racine,89,clear,0,0.87
2026-01-23 19:02:00,TR001,Sidi Maarouf,63,clear,0,1.52
2026-01-23 22:34:00,TR009,Place Mohammed V,107,clear,0,0.9
2026-01-23 19:13:00,TR002,Agdal,130,clear,0,1.9
2026-01-23 16:54:00,TR005,Racine,101,clear,0,1.38
2026-01-23 12:15:00,TR008,Agdal,133,rain,0,1.62
2026-01-23 18:45:00,TR009,Maarif,68,clear,0,3.47
2026-01-23 07:21:00,TR010,Hassan II,174,clear,0,3.02
2026-01-23 21:52:00,TR002,Racine,98,clear,1,8.98
2026-01-23 15:05:00,TR001,Massira,146,rain,0,3.13
2026-01-23 16:01:00,TR009,Bourgogne,69,clear,0,2.0
2026-01-23 15:27:00,TR009,Maarif,110,clear,0,2.4
2026-01-23 07:12:00,TR003,Massira,120,clear,0,3.13
2026-01-23 07:01:00,TR003,Agdal,90,clear,0,3.26
2026-01-23 22:54:00,TR009,Massira,58,clear,0,1.51
2026-01-23 11:03:00,TR004,Racine,124,rain,0,3.05
2026-01-23 10:05:00,TR004,Bourgogne,111,clear,0,0.34
2026-01-23 15:16:00,TR001,Agdal,148,clear,0,2.0
2026-01-23 19:17:00,TR002,Hassan II,96,clear,0,1.45
2026-01-23 10:54:00,TR008,Place Mohammed V,136,clear,0,1.17
2026-01-23 16:58:00,TR010,Hassan II,62,clear,0,1.6
2026-01-23 14:44:00,TR008,Maarif,101,rain,0,2.16
2026-01-23 20:39:00,TR005,Hassan II,123,clear,0,1.41
2026-01-23 16:07:00,TR007,Sidi Maarouf,79,clear,0,1.06
2026-01-23 06:31:00,TR005,Racine,72,rain,0,2.44
2026-01-23 09:37:00,TR006,Bourgogne,106,clear,0,1.34
2026-01-23 20:04:00,TR006,Sidi Maarouf,62,rain,0,1.31
2026-01-23 17:53:00,TR005,Sidi Maarouf,158,clear,0,2.09
2026-01-23 11:29:00,TR005,Maarif,122,clear,0,1.86
2026-01-23 19:19:00,TR010,Massira,107,clear,0,1.36
2026-01-23 10:55:00,TR010,Place Mohammed V,78,clear,0,1.94
2026-01-23 16:49:00,TR004,Sidi Maarouf,75,rain,0,2.6
2026-01-23 14:09:00,TR007,Agdal,132,clear,0,1.9
2026-01-23 19:46:00,TR010,Maarif,144,clear,0,1.39
2026-01-23 10:24:00,TR009,Agdal,106,clear,0,2.21
2026-01-23 06:12:00,TR009,Massira,53,clear,0,1.12
2026-01-23 19:45:00,TR007,Bourgogne,104,clear,0,1.55
2026-01-23 21:37:00,TR002,Sidi Maarouf,143,clear,0,1.7
2026-01-23 15:22:00,TR009,Massira,139,clear,0,1.29
2026-01-23 18:24:00,TR006,Massira,224,clear,0,4.17
2026-01-23 05:59:00,TR010,Hassan II,62,rain,0,2.14
2026-01-23 11:22:00,TR006,Bourgogne,90,clear,0,1.56
2026-01-23 16:11:00,TR001,Agdal,52,clear,0,1.47
2026-01-23 19:03:00,TR002,Sidi Maarouf,109,rain,0,2.68
2026-01-23 08:49:00,TR002,Bourgogne,73,rain,0,3.06
2026-01-23 13:58:00,TR002,Hassan II,135,clear,0,1.65
2026-01-23 15:46:00,TR009,Racine,53,clear,0,0.85
2026-01-23 06:56:00,TR004,Massira,92,rain,0,2.31
2026-01-23 19:27:00,TR001,Maarif,92,rain,0,1.93
2026-01-23 20:11:00,TR006,Maarif,51,clear,0,0.64
2026-01-23 20:04:00,TR001,Agdal,132,clear,0,1.17
2026-01-23 17:45:00,TR002,Maarif,177,clear,0,2.88
2026-01-23 19:00:00,TR005,Sidi Maarouf,99,clear,0,0.88
2026-01-23 18:45:00,TR006,Place Mohammed V,265,clear,0,2.95
2026-01-23 09:59:00,TR001,Place Mohammed V,81,clear,0,0.44
2026-01-23 14:50:00,TR005,Bourgogne,66,clear,0,1.67
2026-01-23 12:46:00,TR001,Racine,78,clear,0,1.82
2026-01-23 07:55:00,TR010,Bourgogne,180,rain,0,3.57
2026-01-23 14:00:00,TR005,Maarif,109,rain,1,8.63
2026-01-23 07:23:00,TR001,Sidi Maarouf,146,clear,0,3.3
2026-01-23 16:56:00,TR001,Hassan II,101,clear,0,2.29
2026-01-23 21:31:00,TR003,Sidi Maarouf,62,clear,0,1.55
2026-01-23 10:11:00,TR007,Maarif,102,clear,0,1.73
2026-01-23 15:33:00,TR008,Sidi Maarouf,75,clear,0,1.58
2026-01-23 18:18:00,TR008,Place Mohammed V,293,clear,0,4.2
2026-01-23 13:47:00,TR009,Racine,137,rain,0,1.72
2026-01-23 08:22:00,TR009,Maarif,210,rain,0,4.87
2026-01-23 21:32:00,TR007,Racine,51,rain,0,1.41
2026-01-23 17:19:00,TR004,Place Mohammed V,241,clear,0,3.58
2026-01-23 22:40:00,TR009,Massira,145,clear,0,0.69
2026-01-23 21:19:00,TR008,Hassan II,105,clear,0,0.95
2026-01-23 06:36:00,TR004,Place Mohammed V,68,clear,0,1.55
2026-01-23 13:37:00,TR009,Racine,90,rain,0,1.68
2026-01-23 11:26:00,TR002,Sidi Maarouf,74,clear,0,1.75
2026-01-23 13:14:00,TR001,Racine,87,rain,0,1.91
2026-01-23 14:47:00,TR005,Sidi Maarouf,66,rain,1,7.95
2026-01-23 17:01:00,TR003,Sidi Maarouf,227,clear,0,3.2
2026-01-23 22:26:00,TR001,Sidi Maarouf,143,clear,0,1.97
2026-01-23 19:45:00,TR009,Maarif,149,clear,0,1.57
2026-01-23 09:19:00,TR008,Massira,126,clear,0,1.73
2026-01-23 08:32:00,TR005,Maarif,115,rain,0,3.76
2026-01-23 17:48:00,TR008,Racine,264,rain,0,5.13
2026-01-23 13:05:00,TR003,Maarif,89,rain,0,3.25
2026-01-23 17:26:00,TR009,Agdal,164,rain,0,3.85
2026-01-23 19:59:00,TR005,Agdal,143,clear,0,1.0
2026-01-23 22:30:00,TR005,Massira,119,rain,0,2.22
2026-01-23 16:34:00,TR003,Massira,124,clear,0,1.65
2026-01-23 15:06:00,TR008,Sidi Maarouf,119,clear,0,1.78
2026-01-23 12:13:00,TR008,Place Mohammed V,90,clear,0,2.31
2026-01-23 12:55:00,TR002,Hassan II,87,clear,0,1.78
2026-01-23 16:50:00,TR006,Massira,66,clear,0,1.33
2026-01-23 14:19:00,TR003,Maarif,54,clear,0,2.04
2026-01-23 18:47:00,TR003,Hassan II,224,rain,0,4.11
2026-01-23 12:23:00,TR003,Agdal,82,clear,0,1.11
2026-01-23 18:17:00,TR008,Racine,67,clear,0,2.26
2026-01-23 05:30:00,TR009,Sidi Maarouf,108,clear,0,1.57
2026-01-23 14:06:00,TR002,Massira,60,clear,0,1.94
2026-01-23 16:42:00,TR009,Hassan II,96,clear,0,1.03
2026-01-23 16:56:00,TR009,Place Mohammed V,100,rain,0,2.96
2026-01-23 16:16:00,TR004,Sidi Maarouf,115,clear,0,1.9
2026-01-23 17:11:00,TR007,Hassan II,81,clear,0,2.87
2026-01-23 22:06:00,TR004,Maarif,66,clear,0,0.92
2026-01-23 17:07:00,TR004,Bourgogne,141,clear,0,3.49
2026-01-23 18:49:00,TR003,Maarif,161,rain,0,3.5
2026-01-23 21:41:00,TR003,Agdal,146,clear,0,1.29
2026-01-23 22:41:00,TR001,Racine,60,clear,0,1.12
2026-01-23 05:35:00,TR004,Agdal,116,rain,0,2.38
2026-01-23 21:59:00,TR008,Agdal,128,clear,0,2.82
2026-01-23 13:16:00,TR006,Racine,105,clear,0,1.65
2026-01-23 16:05:00,TR010,Racine,128,clear,0,1.9
2026-01-23 13:29:00,TR004,Agdal,79,clear,0,1.11
2026-01-23 09:58:00,TR005,Maarif,56,clear,0,1.91
